date	n	repeat	F1_score_test	coefs[0]	coefs[1]	coefs[2]	intercept	threshold
2019_08_19	132	3	0.6728511344114686	-0.015145482495427132	0.02174721658229828	-0.009815683588385582	0.03522663563489914	0.3704520699697387
2019_08_19	132	4	0.6716145018885175	-0.01543260458856821	0.021424856036901474	-0.008999407291412354	0.034319423139095306	0.3710142445839201
2019_08_19	133	0	0.6736635350356155	-0.015014996752142906	0.02155938558280468	-0.009858962148427963	0.044269904494285583	0.3711111712415376
2019_08_19	133	1	0.673638189767222	-0.015021893195807934	0.021383361890912056	-0.009534324519336224	0.03836996108293533	0.36460820023755114
2019_08_19	133	2	0.6708850140811313	-0.014856040477752686	0.021086491644382477	-0.009213747456669807	0.02823532372713089	0.36112287917405567
2019_08_19	133	3	0.6741793818582134	-0.015410848893225193	0.02153787761926651	-0.009257814846932888	0.04060916602611542	0.3690288635470552
2019_08_19	133	4	0.6741108842172359	-0.015167035162448883	0.021353932097554207	-0.009321270510554314	0.03983309119939804	0.3644175778109034
2019_08_19	134	0	0.6746443261130466	-0.014911914244294167	0.021392811089754105	-0.009776351042091846	0.04510846734046936	0.3617125163412287
2019_08_19	134	1	0.674932803552647	-0.015430483967065811	0.021814482286572456	-0.009589996188879013	0.03929097205400467	0.36667596893339083
2019_08_19	134	2	0.6726948245092207	-0.015486668795347214	0.021828608587384224	-0.009460384957492352	0.03411175310611725	0.37300689512010626
2019_08_19	134	3	0.6747526861362237	-0.015328511595726013	0.0214188564568758	-0.009321006946265697	0.04833684116601944	0.3703502969792403
2019_08_19	134	4	0.6712027988900953	-0.015491441823542118	0.021833796054124832	-0.009577982127666473	0.04203333705663681	0.38308645979017797
2019_08_19	135	0	0.6705006603433786	-0.015013289637863636	0.02150898613035679	-0.009655928239226341	0.03434443473815918	0.37214182470087015
2019_08_19	135	1	0.6745857129482258	-0.015274979174137115	0.02170904353260994	-0.009598960168659687	0.035331323742866516	0.3637665537605726
2019_08_19	135	2	0.6741065088757396	-0.014980467036366463	0.021232277154922485	-0.009497766382992268	0.04641171544790268	0.3666339673817566
2019_08_19	135	3	0.6747367175482191	-0.015238937921822071	0.02129402942955494	-0.009246055036783218	0.04664131999015808	0.36755800151770995
2019_08_19	135	4	0.67080580923847	-0.01508180983364582	0.021463684737682343	-0.009547872468829155	0.03671896457672119	0.3730933213898151
2019_08_19	136	0	0.6726943508447951	-0.015310711227357388	0.02155170403420925	-0.009458123706281185	0.0436883345246315	0.37638640458236927
2019_08_19	136	1	0.670447854456314	-0.01498356368392706	0.021489648148417473	-0.009662678465247154	0.03351513296365738	0.37156834197663335
2019_08_19	136	2	0.6712984741571679	-0.015138577669858932	0.02142450213432312	-0.009539542719721794	0.045649878680706024	0.3779840789887642
2019_08_19	136	3	0.6711385148967943	-0.015362638980150223	0.02152351289987564	-0.00923097413033247	0.034746624529361725	0.3733469461439143
2019_08_19	136	4	0.6740941815177623	-0.015594728291034698	0.021852286532521248	-0.009367558173835278	0.03505586087703705	0.36992058879713613
2019_08_19	137	0	0.6746518625644375	-0.015487129800021648	0.021953480318188667	-0.009655182249844074	0.03580814599990845	0.3662721078599846
2019_08_19	137	1	0.6745510908346494	-0.015568316914141178	0.02216448076069355	-0.009837571531534195	0.03624313324689865	0.37128402378095543
2019_08_19	137	2	0.6754945157963813	-0.01570398546755314	0.021777477115392685	-0.009244212880730629	0.04402173310518265	0.36959588449411757
2019_08_19	137	3	0.6719279279279279	-0.015330138616263866	0.021630246192216873	-0.009488389827311039	0.040454693138599396	0.3771424325117857
2019_08_19	137	4	0.6748966359706823	-0.015439086593687534	0.02166740410029888	-0.009399725124239922	0.04070843756198883	0.36733345476089607
2019_08_19	138	0	0.6757559743996242	-0.015609939582645893	0.021692611277103424	-0.009379222989082336	0.053092002868652344	0.37345437318944036
2019_08_19	138	1	0.6750740623646093	-0.015472019091248512	0.021805744618177414	-0.009549821726977825	0.041136547923088074	0.36826718156261123
2019_08_19	138	2	0.6716414329246347	-0.015120075084269047	0.021389352157711983	-0.00937745813280344	0.0356920063495636	0.37020813788140133
2019_08_19	138	3	0.6745339290308999	-0.015286334790289402	0.021800430491566658	-0.009772906079888344	0.04036618024110794	0.36745380536077116
2019_08_19	138	4	0.6748113714405849	-0.015610357746481895	0.022044198587536812	-0.009635784663259983	0.03759339451789856	0.36935518329436745
2019_08_19	139	0	0.6746883898977638	-0.01534119900316	0.021971920505166054	-0.009995538741350174	0.045193448662757874	0.3715602647551653
2019_08_19	139	1	0.6753158712904846	-0.015619712881743908	0.021995367482304573	-0.00968957506120205	0.04711584746837616	0.3733477538660611
2019_08_19	139	2	0.6749328663164039	-0.015676317736506462	0.02211124822497368	-0.00965326838195324	0.038727931678295135	0.37079454415998714
2019_08_19	139	3	0.6743405953179619	-0.0159665085375309	0.02244381792843342	-0.00971318781375885	0.0381179004907608	0.37968110321921694
2019_08_19	139	4	0.6738879056047197	-0.01587182842195034	0.022423166781663895	-0.009806337766349316	0.0378238782286644	0.38054294274986583
2019_08_19	140	0	0.6748794357710856	-0.01551481056958437	0.021902356296777725	-0.009599787183105946	0.03953178972005844	0.36780274132819407
2019_08_19	140	1	0.6752515278637952	-0.015965057536959648	0.022361205890774727	-0.009618927724659443	0.03915342688560486	0.37530728779422795
2019_08_19	140	2	0.6749711812172113	-0.015564395114779472	0.02176009863615036	-0.009404905140399933	0.04399828612804413	0.37107401602278417
2019_08_19	140	3	0.6742204945827475	-0.015282352454960346	0.0216355137526989	-0.009610641747713089	0.04439075291156769	0.37167657674430626
2019_08_19	140	4	0.6745056867891513	-0.015360791236162186	0.021936818957328796	-0.009844543412327766	0.03939695656299591	0.36799821008772265
2019_08_19	141	0	0.6747618769356629	-0.01563708670437336	0.02225670777261257	-0.009945498779416084	0.041959941387176514	0.3752200538023722
2019_08_19	141	1	0.6753411764705882	-0.015678975731134415	0.021758271381258965	-0.009307879023253918	0.04819830507040024	0.373124014831394
2019_08_19	141	2	0.6743226907487735	-0.015653124079108238	0.021875159814953804	-0.009446647949516773	0.043982960283756256	0.3764397142440589
2019_08_19	141	3	0.6738210613402671	-0.015701033174991608	0.02210361324250698	-0.009627599269151688	0.03969677537679672	0.37697119541666146
2019_08_19	141	4	0.6737082299250755	-0.01563088409602642	0.022452283650636673	-0.010129112750291824	0.035325706005096436	0.3784533655560621
2019_08_19	142	0	0.6739674297852254	-0.0157209150493145	0.022216791287064552	-0.00974571518599987	0.038993507623672485	0.3778257654479889
2019_08_19	142	1	0.6745515198171088	-0.01568468101322651	0.022245077416300774	-0.00976581871509552	0.034513480961322784	0.3704536854140323
2019_08_19	142	2	0.6748350166757338	-0.015928469598293304	0.02205607108771801	-0.00933118350803852	0.04428805410861969	0.37845255783391535
2019_08_19	142	3	0.6752784069460173	-0.015577591024339199	0.02182665839791298	-0.009606119245290756	0.05370142310857773	0.3782845516273784
2019_08_19	142	4	0.6740010623856458	-0.015629678964614868	0.022035319358110428	-0.009625954553484917	0.03942976891994476	0.37520066847084876
2019_08_19	143	0	0.6755264915796506	-0.01612772047519684	0.022377099841833115	-0.009511365555226803	0.04556487500667572	0.3800801179597423
2019_08_19	143	1	0.67511650896766	-0.015993010252714157	0.022276658564805984	-0.009585093706846237	0.04799118638038635	0.38159702015145597
2019_08_19	143	2	0.6750727449078564	-0.015780799090862274	0.022368643432855606	-0.009989400394260883	0.04826575517654419	0.3800276160201995
2019_08_19	143	3	0.6758466603951082	-0.015967579558491707	0.02208453044295311	-0.009464065544307232	0.055633045732975006	0.3818425676840869
2019_08_19	143	4	0.6745952854302755	-0.015306643210351467	0.02147831954061985	-0.009423414245247841	0.047945789992809296	0.3711370183502356
2019_08_19	144	0	0.6740452875654094	-0.015603018924593925	0.02220185473561287	-0.00997072085738182	0.04546753317117691	0.3810162679278979
2019_08_19	144	1	0.6755710052959429	-0.016076453030109406	0.022481601685285568	-0.009688934311270714	0.043358199298381805	0.37825305046365265
2019_08_19	144	2	0.6754468924772613	-0.015836723148822784	0.022210508584976196	-0.009650943800807	0.044420838356018066	0.37507627926023956
2019_08_19	144	3	0.6749056359723904	-0.01599286124110222	0.022374620661139488	-0.009659688919782639	0.04372696578502655	0.38086360844215034
2019_08_19	144	4	0.6729471915165575	-0.015558828599750996	0.02218414656817913	-0.009842080064117908	0.03389319032430649	0.37623697598520894
2019_08_19	145	0	0.6747601148647071	-0.01613081619143486	0.022738143801689148	-0.009814543649554253	0.03253922611474991	0.37779345656211644
2019_08_19	145	1	0.6751000688520382	-0.01590353436768055	0.02243484929203987	-0.00985638052225113	0.04312451183795929	0.3775721406938899
2019_08_19	145	2	0.6751537357495421	-0.015746239572763443	0.022263340651988983	-0.009863613173365593	0.04599174112081528	0.3764187134682418
2019_08_19	145	3	0.6746014133037436	-0.016051413491368294	0.022758768871426582	-0.009973874315619469	0.03478764742612839	0.3796084082260039
2019_08_19	145	4	0.6750969798539737	-0.015889760106801987	0.022403331473469734	-0.009858531877398491	0.04528277367353439	0.38035635893395214
2019_08_19	146	0	0.6745475739129412	-0.01617465540766716	0.022571038454771042	-0.009635886177420616	0.03985046595335007	0.3826648288295419
2019_08_19	146	1	0.6740177736202059	-0.015935970470309258	0.022718457505106926	-0.010012421756982803	0.030178897082805634	0.3772191661157328
2019_08_19	146	2	0.6751473928239404	-0.01596917025744915	0.02225675992667675	-0.009564082138240337	0.045978836715221405	0.380257816832041
2019_08_19	146	3	0.6757198452729474	-0.01600540243089199	0.02213236130774021	-0.00941705983132124	0.050997450947761536	0.38020935350323226
2019_08_19	146	4	0.674907206387002	-0.016123207286000252	0.022761620581150055	-0.00995614193379879	0.04013954848051071	0.38183449046261875
2019_08_19	147	0	0.6751922942042877	-0.015856487676501274	0.022418135777115822	-0.00994829274713993	0.047248296439647675	0.38021581528040677
2019_08_19	147	1	0.6750262942620078	-0.015913207083940506	0.022535713389515877	-0.010011360049247742	0.046153195202350616	0.3816826386990181
2019_08_19	147	2	0.6751289916904669	-0.01593453250825405	0.022281326353549957	-0.00963490642607212	0.04525329917669296	0.37969887310644684
2019_08_19	147	3	0.675489391630524	-0.01591506600379944	0.022295428439974785	-0.009768548421561718	0.051911018788814545	0.3819168781215937
2019_08_19	147	4	0.6751100543798111	-0.016021093353629112	0.022357871755957603	-0.009659047238528728	0.04773447662591934	0.38272621571269966
2019_08_19	148	0	0.6753932253313697	-0.016224678605794907	0.02246692217886448	-0.009544990956783295	0.04824171960353851	0.3852753868080395
2019_08_19	148	1	0.6745291280841672	-0.01616494171321392	0.023128220811486244	-0.010423578321933746	0.04236627370119095	0.3891451836134177
2019_08_19	148	2	0.6759041638895711	-0.015867669135332108	0.02215556986629963	-0.00974128395318985	0.05921662598848343	0.38200088122486214
2019_08_19	148	3	0.6755526506220967	-0.01633404567837715	0.02280040644109249	-0.009837483055889606	0.04780612140893936	0.38581413747996346
2019_08_19	148	4	0.6752945857077663	-0.016330813989043236	0.022725455462932587	-0.00961683876812458	0.03879346698522568	0.3818490294612614
2019_08_19	149	0	0.6751962983735278	-0.016025912016630173	0.022607330232858658	-0.009961923584342003	0.04610159993171692	0.3824935917344177
2019_08_19	149	1	0.674809659489	-0.016258636489510536	0.0229874886572361	-0.010092380456626415	0.0410943403840065	0.3862381916070399
2019_08_19	149	2	0.6755361584307101	-0.016483206301927567	0.022792505100369453	-0.009633817709982395	0.0477495938539505	0.3881856097030046
2019_08_19	149	3	0.6750211804574979	-0.015993213281035423	0.022393448278307915	-0.009726707823574543	0.046541884541511536	0.38270036860400164
2019_08_19	149	4	0.6754450475690189	-0.01619211956858635	0.022650230675935745	-0.009715542197227478	0.039837777614593506	0.3797408746580811
2019_08_19	150	0	0.6750957317642664	-0.016128558665513992	0.022662846371531487	-0.00984619464725256	0.042114339768886566	0.3811592347478836
2019_08_19	150	1	0.6751562591272855	-0.016113027930259705	0.02279936522245407	-0.010116294957697392	0.046999670565128326	0.38605726184615397
2019_08_19	150	2	0.6758467647745854	-0.016034254804253578	0.022292910143733025	-0.00967454630881548	0.056821078062057495	0.3823934341882129
2019_08_19	150	3	0.6755137688889931	-0.01617220789194107	0.022569846361875534	-0.009778640232980251	0.05040333420038223	0.3856429003848392
2019_08_19	150	4	0.6749038540217658	-0.015961075201630592	0.022603357210755348	-0.00999358855187893	0.04270488768815994	0.38120446718810513
2019_08_19	151	0	0.6751796249780945	-0.016201859340071678	0.02275691367685795	-0.009863362647593021	0.04123426228761673	0.3826664442738355
2019_08_19	151	1	0.6754177167926818	-0.016178304329514503	0.022747108712792397	-0.009944791905581951	0.04577750712633133	0.3838424877195944
2019_08_19	151	2	0.6750432061282639	-0.01618868298828602	0.022857649251818657	-0.010061974637210369	0.04455375671386719	0.38552578067355137
2019_08_19	151	3	0.6752359676721365	-0.01654459908604622	0.023099463433027267	-0.009846024215221405	0.03906749188899994	0.38761535786735507
2019_08_19	151	4	0.6746754006316529	-0.01611487567424774	0.02283751778304577	-0.010022738948464394	0.036306679248809814	0.38210750054824133
2019_08_19	152	0	0.674659171749449	-0.016022197902202606	0.02270127646625042	-0.00999552570283413	0.03890227526426315	0.3797424901023747
2019_08_19	152	1	0.675193679978369	-0.01631922833621502	0.02271191217005253	-0.00975039042532444	0.04839375615119934	0.3882776900277412
2019_08_19	152	2	0.675308177284276	-0.016385644674301147	0.022777659818530083	-0.009788972325623035	0.05129355937242508	0.39104656154701406
2019_08_19	152	3	0.674563915646967	-0.016267213970422745	0.022805387154221535	-0.009982675313949585	0.051184460520744324	0.3944931119474625
2019_08_19	152	4	0.6755082758862021	-0.01636684313416481	0.022893063724040985	-0.009936847724020481	0.049041859805583954	0.3875281238754993
2019_08_19	153	0	0.6754189422583206	-0.01632660999894142	0.022931724786758423	-0.010001471266150475	0.04603828489780426	0.3869772573713733
2019_08_19	153	1	0.6756213322110777	-0.01626003347337246	0.0227984469383955	-0.010016041807830334	0.05425025522708893	0.3900062154219197
2019_08_19	153	2	0.6750759878419453	-0.016594184562563896	0.023241089656949043	-0.009955864399671555	0.037842072546482086	0.3890353334014512
2019_08_19	153	3	0.6755566972991277	-0.01655098982155323	0.023068856447935104	-0.009885533712804317	0.04551392048597336	0.3891257982818942
2019_08_19	153	4	0.6757333959164515	-0.016465606167912483	0.022742019966244698	-0.009661483578383923	0.05334654450416565	0.39028568728471674
2019_08_19	154	0	0.6752233576642336	-0.016529353335499763	0.023262888193130493	-0.010187825188040733	0.0471075177192688	0.3934753820424789
2019_08_19	154	1	0.6749043218519557	-0.01612834259867668	0.022893395274877548	-0.010171130299568176	0.04326629638671875	0.3851243427665857
2019_08_19	154	2	0.6756545388754654	-0.01655949279665947	0.023051336407661438	-0.00986052118241787	0.046410009264945984	0.38918960833149235
2019_08_19	154	3	0.6753213397620743	-0.016157764941453934	0.022777268663048744	-0.01011841744184494	0.05358004570007324	0.38846669701009534
2019_08_19	154	4	0.6754826391344319	-0.016405442729592323	0.022663014009594917	-0.009596290998160839	0.050179652869701385	0.3895555064639984
2019_08_19	155	0	0.6753104157176064	-0.016241315752267838	0.022847285494208336	-0.010010473430156708	0.04660860449075699	0.38630361710093175
2019_08_19	155	1	0.6749950380030589	-0.01624116115272045	0.02296285144984722	-0.010121923871338367	0.044003717601299286	0.38710003113768876
2019_08_19	155	2	0.6753447247465	-0.016251785680651665	0.02284828945994377	-0.010039279237389565	0.0497845783829689	0.38859754799787893
2019_08_19	155	3	0.6759856050174151	-0.016643352806568146	0.023071596398949623	-0.00989515520632267	0.05495798587799072	0.38895294574247635
2019_08_19	155	4	0.675477684716422	-0.01651771180331707	0.023110125213861465	-0.009962732903659344	0.044154174625873566	0.3886912437669091
2019_08_19	156	0	0.6756551860880113	-0.016652444377541542	0.023174196481704712	-0.009942467324435711	0.04955267161130905	0.3922742992101689
2019_08_19	156	1	0.6751467252788365	-0.016453595831990242	0.023088229820132256	-0.010014900006353855	0.043919749557971954	0.38957327635122824
2019_08_19	156	2	0.6754875304706545	-0.016678214073181152	0.02312246523797512	-0.009808529168367386	0.04658086597919464	0.39234941736982243
2019_08_19	156	3	0.6757438816831974	-0.01671620085835457	0.023053087294101715	-0.009755411185324192	0.053630150854587555	0.3954946874095098
2019_08_19	156	4	0.6753131530101213	-0.016268525272607803	0.022796105593442917	-0.009844901040196419	0.04236303269863129	0.38336431620868144
2019_08_19	157	0	0.6756087880273633	-0.016729434952139854	0.023307383060455322	-0.009989927522838116	0.04688812047243118	0.39345720829417563
2019_08_19	157	1	0.6751680044801194	-0.016616377979516983	0.02328846976161003	-0.009991507045924664	0.038025617599487305	0.3887849395359394
2019_08_19	157	2	0.6748966387143491	-0.01628648117184639	0.023107953369617462	-0.010281126946210861	0.04503365606069565	0.389763898777876
2019_08_19	157	3	0.6755920045794928	-0.01639249362051487	0.022982286289334297	-0.010082169435918331	0.05327530950307846	0.3918470141945051
2019_08_19	157	4	0.675170628383149	-0.016650473698973656	0.02315971627831459	-0.009949428960680962	0.051015809178352356	0.39728298424255243
2019_08_19	158	0	0.6757743906721921	-0.016577251255512238	0.023008491843938828	-0.009870143607258797	0.05320112407207489	0.39340914882644024
2019_08_19	158	1	0.6750897041807408	-0.01640532910823822	0.02322332374751568	-0.010318553075194359	0.048223428428173065	0.3936223874731987
2019_08_19	158	2	0.675028293411427	-0.01649356074631214	0.023279421031475067	-0.0102204205468297	0.04432513564825058	0.3919697879608206
2019_08_19	158	3	0.6749640976543801	-0.016554327681660652	0.023398125544190407	-0.010313724167644978	0.044793352484703064	0.394124790648516
2019_08_19	158	4	0.6759805419124386	-0.01686287671327591	0.023171313107013702	-0.00975008588284254	0.05573050677776337	0.3988346184865791
2019_08_19	159	0	0.6755113709291607	-0.01663062907755375	0.023273658007383347	-0.010053569450974464	0.045371465384960175	0.39192778640918635
2019_08_19	159	1	0.6753411466284613	-0.016810167580842972	0.023207182064652443	-0.009745106101036072	0.046732403337955475	0.3949793606798435
2019_08_19	159	2	0.6755378132623642	-0.016654275357723236	0.023243369534611702	-0.010001134127378464	0.04704149812459946	0.39256588690516814
2019_08_19	159	3	0.6758369434486624	-0.016630861908197403	0.0231831856071949	-0.010121151804924011	0.05936087667942047	0.39774702061589623
2019_08_19	159	4	0.6749486748786862	-0.01639494113624096	0.023205434903502464	-0.010246152989566326	0.043824777007102966	0.3903341506135255
2019_08_19	160	0	0.6750230071176451	-0.016442278400063515	0.023372704163193703	-0.010527855716645718	0.05243275314569473	0.3963440072468831
2019_08_19	160	1	0.6751881104827779	-0.01660800538957119	0.023400980979204178	-0.010282594710588455	0.04769730567932129	0.39600355236200163
2019_08_19	160	2	0.6754917235804738	-0.01679500937461853	0.023477550595998764	-0.010230177082121372	0.05418802797794342	0.40169355102522153
2019_08_19	160	3	0.675446099049806	-0.016703322529792786	0.023350777104496956	-0.0101172411814332	0.04949040710926056	0.39753620513557814
2019_08_19	160	4	0.674874835155858	-0.01622345857322216	0.02304130047559738	-0.010285024531185627	0.04592662304639816	0.3887623233158286
2019_08_19	161	0	0.675742717046438	-0.016514135524630547	0.023184670135378838	-0.010184857994318008	0.053056418895721436	0.3888430955305099
2019_08_19	161	1	0.6752630590003759	-0.016684118658304214	0.023328518494963646	-0.010127355344593525	0.05068717151880264	0.3989755660011978
2019_08_19	161	2	0.6755699793371547	-0.016822876408696175	0.023509027436375618	-0.010168620385229588	0.04932010918855667	0.39791421910028635
2019_08_19	161	3	0.675408532091848	-0.01645689085125923	0.023171044886112213	-0.010259315371513367	0.053873687982559204	0.3958092951856933
2019_08_19	161	4	0.6755095136434163	-0.016773922368884087	0.02348831482231617	-0.010151447728276253	0.045499883592128754	0.39549428354843646
2019_08_19	162	0	0.6755231052742074	-0.017063966020941734	0.023869279772043228	-0.01028419379144907	0.04538634419441223	0.401226687624364
2019_08_19	162	1	0.6760301345950663	-0.016622398048639297	0.023173915222287178	-0.010111055336892605	0.05915095657110214	0.3892461488817693
2019_08_19	162	2	0.6761570762770522	-0.0165204256772995	0.023119980469346046	-0.01017584279179573	0.05926913022994995	0.39068470202524214
2019_08_19	162	3	0.6758060421426758	-0.01657858118414879	0.023196309804916382	-0.010120825842022896	0.05321577191352844	0.389006255404166
2019_08_19	162	4	0.675758309969656	-0.01673673465847969	0.02346186153590679	-0.010274832136929035	0.05390898138284683	0.3936159256960242
2019_08_19	163	0	0.6755343974610287	-0.016947884112596512	0.02364116534590721	-0.010112158954143524	0.04451967030763626	0.39762667001602114
2019_08_19	163	1	0.6758793680746529	-0.016935868188738823	0.02375783771276474	-0.010370170697569847	0.05082590878009796	0.39541028044516796
2019_08_19	163	2	0.6759614052906145	-0.017035312950611115	0.023516971617937088	-0.009869769215583801	0.047269292175769806	0.39095569280549763
2019_08_19	163	3	0.6749390080194241	-0.016611341387033463	0.023417701944708824	-0.01021272037178278	0.041241057217121124	0.3928227425478545
2019_08_19	163	4	0.6756251460621641	-0.01676367036998272	0.02348092757165432	-0.010259727016091347	0.05313068628311157	0.3998697144177192
2019_08_19	164	0	0.6754922086404778	-0.016741637140512466	0.023479918017983437	-0.010246837511658669	0.05019919574260712	0.39746512558665864
2019_08_19	164	1	0.6757961416642672	-0.016841933131217957	0.0236076470464468	-0.010273294523358345	0.049531564116477966	0.39280618424384484
2019_08_19	164	2	0.6756917341410845	-0.016858119517564774	0.02348739467561245	-0.010147873312234879	0.05331408232450485	0.3983552353924459
2019_08_19	164	3	0.6755946524683141	-0.01711893081665039	0.023831726983189583	-0.010220326483249664	0.05006884038448334	0.3990102980535108
2019_08_19	164	4	0.676258327165063	-0.017236152663826942	0.023693762719631195	-0.009975225664675236	0.056831344962120056	0.39943758306917454
2019_08_19	165	0	0.6757060076498477	-0.01703050173819065	0.023735271766781807	-0.010207078419625759	0.05018161982297897	0.3922359324081953
2019_08_19	165	1	0.6751923500945795	-0.016655175015330315	0.02351311594247818	-0.010372437536716461	0.04788736253976822	0.39450320847429765
2019_08_19	165	2	0.6757561764026784	-0.016919294372200966	0.023722408339381218	-0.01041830237954855	0.055777110159397125	0.398686401472639
2019_08_19	165	3	0.6754890279593277	-0.016824491322040558	0.02349730208516121	-0.010180573910474777	0.05176158994436264	0.39430289338188823
2019_08_19	165	4	0.6760835113346655	-0.016899172216653824	0.023521965369582176	-0.010173974558711052	0.055887430906295776	0.3929968066704926
2019_08_19	166	0	0.6756713112485004	-0.016832327470183372	0.02361050434410572	-0.010329791344702244	0.05225205421447754	0.3949014154926762
2019_08_19	166	1	0.6751290375318215	-0.01690513640642166	0.02381175570189953	-0.010425817221403122	0.04674869775772095	0.40206833410134246
2019_08_19	166	2	0.6761853386435892	-0.01707662269473076	0.023667441681027412	-0.010219276882708073	0.06227196007966995	0.3982122685724601
2019_08_19	166	3	0.6757068465382868	-0.01703045144677162	0.023718977347016335	-0.010220064781606197	0.05246743559837341	0.4016257023648893
2019_08_19	166	4	0.6756119758243297	-0.01713980920612812	0.023964114487171173	-0.010352613404393196	0.04853220283985138	0.4044826155981647
2019_08_19	167	0	0.6761546167397837	-0.01705363020300865	0.023732734844088554	-0.010224008932709694	0.053632915019989014	0.3964958590104838
2019_08_19	167	1	0.6761161970617628	-0.017091156914830208	0.02377239614725113	-0.010259704664349556	0.05624229460954666	0.3972761186043046
2019_08_19	167	2	0.6753595975752518	-0.016856538131833076	0.023638596758246422	-0.010243907570838928	0.0453171506524086	0.39437074204222045
2019_08_19	167	3	0.6755526062880417	-0.017079351469874382	0.023833926767110825	-0.010308552533388138	0.052575066685676575	0.39438447331871623
2019_08_19	167	4	0.6758687548328274	-0.01670825481414795	0.02343984879553318	-0.010315443389117718	0.05638495832681656	0.39471160078817524
2019_08_19	168	0	0.6752316813446152	-0.01683126576244831	0.023828696459531784	-0.010576236061751842	0.048876069486141205	0.39590622184331076
2019_08_19	168	1	0.6755562732861937	-0.01691078394651413	0.023754017427563667	-0.010402769781649113	0.051056891679763794	0.3965798621137523
2019_08_19	168	2	0.6764036157048555	-0.01709960214793682	0.02364533394575119	-0.010129882022738457	0.05990094691514969	0.3975329742469909
2019_08_19	168	3	0.6756905624113725	-0.016940651461482048	0.02359514869749546	-0.0102109145373106	0.055064260959625244	0.4041167174656587
2019_08_19	168	4	0.675333169814406	-0.016823574900627136	0.023664558306336403	-0.010367357172071934	0.0486493781208992	0.40043915853122186
2019_08_19	169	0	0.675876189052094	-0.016964208334684372	0.023767244070768356	-0.01035499107092619	0.05156460404396057	0.3957608318568846
2019_08_19	169	1	0.6757276632995082	-0.017084302380681038	0.023869063705205917	-0.010290713049471378	0.0481986403465271	0.39621477170339314
2019_08_19	169	2	0.6757118812901453	-0.017089316621422768	0.023819193243980408	-0.010244104079902172	0.050431787967681885	0.3936058291691891
2019_08_19	169	3	0.6756342073993747	-0.017156563699245453	0.024138139560818672	-0.010634935460984707	0.054024890065193176	0.4042306062883592
2019_08_19	169	4	0.6755064198999405	-0.01713472791016102	0.02386956661939621	-0.010150349698960781	0.04282836616039276	0.4001637252791589
2019_08_19	170	0	0.6759444258375968	-0.016998659819364548	0.023776987567543983	-0.01043122448027134	0.05938833951950073	0.40162408692059565
2019_08_19	170	1	0.6762881844380403	-0.017185302451252937	0.02378835156559944	-0.010144989937543869	0.055263154208660126	0.398699325026988
2019_08_19	170	2	0.6757888664551486	-0.017079612240195274	0.02391434833407402	-0.01045804750174284	0.05559900403022766	0.4014334644939479
2019_08_19	170	3	0.6753543034911856	-0.016952436417341232	0.02399403043091297	-0.010658090002834797	0.05060017108917236	0.39990040785929803
2019_08_19	170	4	0.6763670880214845	-0.017439400777220726	0.023938490077853203	-0.010088690556585789	0.060572683811187744	0.4054187655663202
2019_08_19	171	0	0.6759942279942279	-0.017287828028202057	0.02416442334651947	-0.010572781786322594	0.05968838185071945	0.4077118887411206
2019_08_19	171	1	0.675832210669338	-0.01735367625951767	0.024090563878417015	-0.010185332968831062	0.04467344284057617	0.39770421134211514
2019_08_19	171	2	0.6752149645497058	-0.01692308858036995	0.023999592289328575	-0.010724235326051712	0.05151955038309097	0.4039826355892878
2019_08_19	171	3	0.6761510128913444	-0.016999149695038795	0.023727936670184135	-0.010347703471779823	0.05824383348226547	0.39867993969546456
2019_08_19	171	4	0.6759512273530965	-0.017265858128666878	0.023957783356308937	-0.010290374979376793	0.05697542428970337	0.4002509592710146
2019_08_19	172	0	0.6757403358554929	-0.017257465049624443	0.02403271198272705	-0.01035451702773571	0.05337068438529968	0.39797318281700367
2019_08_19	172	1	0.6756694420739443	-0.01702951081097126	0.023893151432275772	-0.010469974018633366	0.053654178977012634	0.3998632526405447
2019_08_19	172	2	0.6760317277848029	-0.01714549958705902	0.02392484061419964	-0.010424477979540825	0.05858998745679855	0.40127515095317273
2019_08_19	172	3	0.6756681059633562	-0.017204616218805313	0.023941203951835632	-0.010255950503051281	0.049964115023612976	0.4049252473346179
2019_08_19	172	4	0.6757802187711626	-0.017227713018655777	0.024102654308080673	-0.010540499351918697	0.057864777743816376	0.4030376006775173
2019_08_19	173	0	0.6759971526326666	-0.017368903383612633	0.02410135045647621	-0.010361682623624802	0.0581245943903923	0.4030860640063261
2019_08_19	173	1	0.6756648464241967	-0.017297163605690002	0.02411906234920025	-0.010440891608595848	0.055537670850753784	0.4007404388919829
2019_08_19	173	2	0.6753892932829633	-0.01714859902858734	0.024051006883382797	-0.010406666435301304	0.04501285403966904	0.3974667410309523
2019_08_19	173	3	0.675649485487518	-0.01713399589061737	0.024100666865706444	-0.010614702478051186	0.05400967597961426	0.4035941212366711
2019_08_19	173	4	0.6764385415591416	-0.01736549101769924	0.02396191656589508	-0.010223905555903912	0.06150836497545242	0.40198756188666124
2019_08_19	174	0	0.675856018101637	-0.017254061996936798	0.02415524609386921	-0.01057348120957613	0.05737316608428955	0.4064712275236168
